TestID,ElapsedTime,BytesSent,BytesAcked,BytesRetrans,RTT,RTTVar,RWndLimited,SndBufLimited,MinRTT,FinalSpeed
141,2535310,3041695,3030351,0,12106,1369,22000,0,1180,9.557965170630553
141,2669513,3204765,3190585,0,12594,1702,22000,0,1180,9.557965170630553
141,3364535,4044221,4021533,0,18087,2277,22000,0,1180,9.557965170630553
141,3989956,4778745,4767401,0,11369,1455,22000,0,1180,9.557965170630553
141,4519926,5415427,5401247,0,11224,1433,22000,0,1180,9.557965170630553
141,4726891,5664995,5647979,0,11181,1410,22000,0,1180,9.557965170630553
141,5216210,6244957,6230777,0,10694,1738,22000,0,1180,9.557965170630553
141,5836538,6987989,6973809,0,11492,1393,22000,0,1180,9.557965170630553
141,6328227,7570787,7559443,0,11381,1478,22000,0,1180,9.557965170630553
141,6695325,8013203,7999023,0,12165,1374,22000,0,1180,9.557965170630553
141,7704264,9222757,9202905,0,14275,727,22000,0,1180,9.557965170630553
141,8218400,9831079,9816899,0,11983,1467,22000,0,1180,9.557965170630553
141,9080819,10861965,10847785,0,11980,899,22000,0,1180,9.557965170630553
141,10000583,11962333,11948153,0,12331,1253,22000,0,1180,9.557965170630553
142,65920,12847,1547,0,111665,38295,0,0,100477,5.239405352400782
142,308349,92255,46879,0,101988,2992,0,0,100304,5.239405352400782
142,606720,477951,246817,0,143331,3479,0,0,100227,5.239405352400782
142,808324,829615,482205,0,190773,10159,0,0,100227,5.239405352400782
142,1045956,1107543,754461,0,290451,3751,0,0,100227,5.239405352400782
142,2330280,1833559,1585409,0,565953,6874,0,0,100227,5.239405352400782
142,3496903,2302917,2171043,0,361424,30759,0,0,100227,5.239405352400782
142,5316198,3254395,2997737,0,671098,19591,0,0,100227,5.239405352400782
142,7181236,4400139,4251249,0,111576,3161,0,0,100186,5.239405352400782
142,8106381,5456549,5309077,0,150493,4108,0,0,100186,5.239405352400782
143,626014,652365,319135,0,129732,7356,0,0,100332,6.331598242183309
143,1251373,1420921,1065003,0,297214,29,0,0,100332,6.331598242183309
143,1825720,1893115,1751315,0,300248,37,0,0,100332,6.331598242183309
143,4005909,2935345,2673015,0,893417,35358,0,0,100332,6.331598242183309
143,4974144,4056983,3824431,0,197020,558,0,0,100332,6.331598242183309
143,6046172,5336019,5103467,0,181719,528,0,0,100332,6.331598242183309
143,6468750,5585587,5330347,0,401222,23736,0,0,100332,6.331598242183309
143,8528275,6656177,6425043,0,195425,68,0,0,100332,6.331598242183309
143,9366847,7643105,7413389,0,193465,400,0,0,100332,6.331598242183309
144,625972,646693,316299,0,128962,7359,0,0,100289,6.6441225435268265
144,1300868,1466297,945891,24106,157552,3570,233000,0,100289,6.6441225435268265
144,2236057,2319933,1582573,109186,127388,733,233000,0,100289,6.6441225435268265
144,4694651,4200201,2906985,629592,194563,11286,233000,0,100289,6.6441225435268265
144,5145146,4686575,3866971,703328,101374,578,233000,0,100000,6.6441225435268265
144,7152084,6568261,5048165,886250,179632,3417,233000,0,100000,6.6441225435268265
144,7777882,7295695,5877695,1001108,142930,653,233000,0,100000,6.6441225435268265
144,8189757,7752291,6338545,1063500,167306,1955,233000,0,100000,6.6441225435268265
144,9223335,8957591,7660121,1155670,100631,328,233000,0,100000,6.6441225435268265
145,26005,12847,1547,0,100485,28270,0,0,100480,6.805818909192848
145,142680,32699,12847,0,101374,7971,0,0,100425,6.805818909192848
145,628827,666545,326225,0,131668,8168,0,0,100220,6.805818909192848
145,1670021,1937073,1214981,51048,297287,941,235000,0,100220,6.805818909192848
145,2971368,3011917,2267467,221208,381273,3783,235000,0,100220,6.805818909192848
145,5052393,4631273,3501127,737360,108489,4231,235000,0,100220,6.805818909192848
145,7367332,7117027,5717461,1247840,106628,5315,235000,0,100000,6.805818909192848
145,7442960,7180837,5798287,1247840,127318,2996,235000,0,100000,6.805818909192848
145,8895642,8841315,7168075,1368370,139563,771,235000,0,100000,6.805818909192848
145,9343629,9360303,7811847,1405238,107324,8419,235000,0,100000,6.805818909192848
145,9902612,10001239,8424423,1437852,124800,4480,235000,0,100000,6.805818909192848
146,184226,41207,12847,0,101490,7978,0,0,100476,9.187261766527786
146,210262,46879,18519,0,101288,4848,0,0,100475,9.187261766527786
146,739586,815435,458099,0,188188,10713,0,0,100316,9.187261766527786
146,1749800,1867591,1663399,0,299060,57,0,0,100316,9.187261766527786
146,2383005,2549649,2420611,0,111883,2423,0,0,100316,9.187261766527786
146,3550886,3939289,3814505,0,106423,235,0,0,100316,9.187261766527786
146,4359761,4907783,4781581,0,106445,418,0,0,100316,9.187261766527786
146,5226969,5942923,5818139,0,105796,258,0,0,100316,9.187261766527786
146,6121496,7010677,6884475,0,106159,440,0,0,100316,9.187261766527786
146,7223105,8330835,8200379,0,130208,1699,0,0,100316,9.187261766527786
146,7487467,8642795,8516593,0,107983,58,0,0,100316,9.187261766527786
146,8289377,9602781,9475161,0,107235,283,0,0,100316,9.187261766527786
146,9237262,10731509,10608143,0,106999,138,0,0,100316,9.187261766527786
147,626038,67569203,65971117,7090,14607,111,61000,0,10242,948.3142247286935
147,660387,71653043,70064883,7090,13417,206,61000,0,10242,948.3142247286935
147,927580,103685663,101989735,7090,13937,133,61000,0,10242,948.3142247286935
147,964827,108088553,106422403,7090,14039,131,61000,0,10242,948.3142247286935
147,1147908,130103003,128309233,7090,15010,121,61000,0,10242,948.3142247286935
147,1202978,136675433,134885917,7090,17739,233,61000,0,10242,948.3142247286935
147,1828324,211460753,209560633,7090,15815,169,61000,0,10242,948.3142247286935
147,2453710,285927023,284249529,7090,14134,115,61000,0,10242,948.3142247286935
147,2916613,341633153,339530259,7090,15828,124,61000,0,10242,948.3142247286935
147,3058314,358351373,356458343,7090,15862,174,61000,0,10242,948.3142247286935
147,3529563,414567983,412710403,7090,16092,181,62000,0,10242,948.3142247286935
147,3674156,431988113,429963209,7090,15819,152,62000,0,10242,948.3142247286935
147,3719624,437348153,435428181,7090,15932,104,62000,0,10242,948.3142247286935
147,3762581,442452953,440538653,7090,17109,275,64000,0,10242,948.3142247286935
147,4027386,474102713,472182741,7090,16157,76,67000,0,10242,948.3142247286935
147,4652618,548824223,546822007,7090,16263,111,72000,0,10242,948.3142247286935
147,4799533,566308163,564381101,7090,16197,104,75000,0,10242,948.3142247286935
147,5272513,622780013,620875639,7090,15954,151,77000,0,10242,948.3142247286935
147,5365887,633946763,632025373,7090,16049,144,77000,0,10242,948.3142247286935
147,5436605,642369683,640469563,7090,16047,171,77000,0,10242,948.3142247286935
147,5528856,653408813,651449137,7090,16045,158,78000,0,10242,948.3142247286935
147,6062268,717218813,715152787,7090,15997,113,82000,0,10242,948.3142247286935
147,6160159,728768423,726830017,7090,16827,208,83000,0,10242,948.3142247286935
147,6273628,742296143,740398859,7090,15780,154,83000,0,10242,948.3142247286935
147,6368243,753590513,751698901,7090,15568,104,83000,0,10242,948.3142247286935
147,6432762,761311523,759404313,7090,15730,163,83000,0,10242,948.3142247286935
147,6747619,798831803,797004001,7090,17392,146,84000,0,10242,948.3142247286935
147,6773580,801958493,800100913,7090,15370,128,84000,0,10242,948.3142247286935
147,6835723,809360453,807521307,7090,15453,113,84000,0,10242,948.3142247286935
147,6919534,819378623,817496937,7090,15534,182,84000,0,10242,948.3142247286935
147,6964479,824738663,822905189,7090,15324,152,84000,0,10242,948.3142247286935
147,7097298,840691163,838764101,7090,15922,135,84000,0,10242,948.3142247286935
147,7169606,849305513,847406811,7090,16073,138,84000,0,10242,948.3142247286935
147,7231817,856835093,854827205,7090,16742,167,85000,0,10242,948.3142247286935
147,7857893,931492793,929561477,7090,16029,117,86000,0,10242,948.3142247286935
147,8047325,954336773,952204101,7090,16014,144,86000,0,10242,948.3142247286935
147,8153456,966715913,964861169,7090,17966,141,88000,0,10242,948.3142247286935
147,8571686,1016742953,1014808801,7090,17323,198,91000,0,10242,948.3142247286935
147,8784081,1042139333,1040134281,7090,16522,175,93000,0,10242,948.3142247286935
147,9088567,1078383413,1076534341,7090,15282,178,95000,0,10242,948.3142247286935
147,9468268,1123879943,1121881981,7090,16499,208,98000,0,10242,948.3142247286935
147,9816865,1165420253,1163507371,7090,16933,274,103000,0,10242,948.3142247286935
147,9858097,1170333623,1168433503,7090,16097,216,103000,0,10242,948.3142247286935
147,10000957,1187434703,1185506223,7090,16030,139,105000,0,10242,948.3142247286935
148,625836,12847,1547,0,1000734,375321,0,0,1000598,4.040527660330162
148,1183765,21355,12847,0,1005894,168624,0,0,1000538,4.040527660330162
148,2253669,52551,24191,0,1002451,19451,0,0,1000538,4.040527660330162
148,3634920,139049,68149,0,1002253,3089,0,0,1000538,4.040527660330162
148,3961479,167409,83747,0,1000986,769,0,0,1000501,4.040527660330162
148,4346305,219875,113525,0,1002779,4276,0,0,1000501,4.040527660330162
148,5368377,449591,222711,0,1005700,2495,0,0,1000501,4.040527660330162
148,5541672,506311,253907,0,1001878,1848,0,0,1000501,4.040527660330162
148,6447127,958653,475115,0,1000742,59,0,0,1000334,4.040527660330162
148,7073192,1480477,737445,0,1001323,1060,0,0,1000334,4.040527660330162
148,7304680,1747061,870737,0,1001069,694,0,0,1000334,4.040527660330162
148,8411620,3771965,1883189,0,1000908,356,0,0,1000334,4.040527660330162
148,9036999,5126155,2892805,0,1000941,323,275000,0,1000334,4.040527660330162
148,9516813,6277033,4044221,0,1000674,197,598000,0,1000280,4.040527660330162
148,10000676,7286649,5051001,0,1000868,283,998000,0,1000219,4.040527660330162
149,56259,12847,1547,0,101447,29915,0,0,100515,2.7654840940442607
149,162471,38371,12847,0,105243,12249,0,0,100515,2.7654840940442607
149,324913,100763,49715,0,105364,2383,0,0,100515,2.7654840940442607
149,976059,655201,442501,0,299713,12828,0,0,100515,2.7654840940442607
149,1284451,828197,614079,0,385491,5580,0,0,100515,2.7654840940442607
149,2978468,1315989,1196877,0,501457,4437,0,0,100515,2.7654840940442607
149,5542286,2059021,1942745,0,363432,6298,0,0,100515,2.7654840940442607
149,5902638,2175297,2059021,0,356956,2860,0,0,100515,2.7654840940442607
149,7897661,2816233,2702793,0,335987,1768,0,0,100515,2.7654840940442607
149,10000908,3515307,3457169,0,102718,1137,0,0,100491,2.7654840940442607
150,203826,44043,15683,0,104521,10398,0,0,100651,4.419032677501717
150,253650,63895,35535,0,103243,2638,0,0,100651,4.419032677501717
150,416916,188679,95091,0,102327,370,0,0,100651,4.419032677501717
150,503640,306373,146139,0,122112,11400,0,0,100651,4.419032677501717
150,1073957,580047,341823,15598,201418,18840,276000,0,100651,4.419032677501717
150,1258174,694905,504893,19852,196230,12852,340000,0,100651,4.419032677501717
150,1890051,1022463,918949,39704,106821,461,340000,0,100651,4.419032677501717
150,2846253,1599589,1445027,51048,108418,245,340000,0,100651,4.419032677501717
150,3595114,2047677,1901623,69482,107653,1159,340000,0,100651,4.419032677501717
150,4626939,2657417,2463151,86498,125650,3820,340000,0,100651,4.419032677501717
150,5067237,2914075,2756677,92170,110023,1657,340000,0,100651,4.419032677501717
150,6267077,3620239,3408957,119112,107356,1050,340000,0,100651,4.419032677501717
150,6940619,4024369,3764875,134710,107852,1365,340000,0,100651,4.419032677501717
150,7947219,4627019,4394467,148890,110172,4895,340000,0,100651,4.419032677501717
150,8635808,5015551,4787253,163070,109675,2217,340000,0,100651,4.419032677501717
150,9724244,5659323,5371469,177250,122839,4331,340000,0,100651,4.419032677501717
151,25539,78075,31281,0,10061,8363,0,0,1015,9.55569172532655
151,136114,282267,164573,0,65502,9836,13000,0,1015,9.55569172532655
151,750613,911859,897679,0,11771,927,13000,0,1015,9.55569172532655
151,881700,1070675,1055077,0,11038,1778,13000,0,1015,9.55569172532655
151,1049901,1267777,1256433,0,11663,1836,13000,0,1015,9.55569172532655
151,1417533,1713029,1696013,0,13126,1314,13000,0,1015,9.55569172532655
151,2043280,2460315,2443299,0,13272,1631,13000,0,1015,9.55569172532655
151,2518532,3021843,3010499,0,11297,1156,13000,0,1015,9.55569172532655
151,3169516,3798907,3787563,0,11392,1540,13000,0,1015,9.55569172532655
151,3595405,4316477,4296625,0,16976,2419,13000,0,1015,9.55569172532655
151,3958724,4747549,4730533,0,17292,1381,13000,0,1015,9.55569172532655
151,4407137,5280717,5265119,0,12506,1443,13000,0,1015,9.55569172532655
